43
3,3,3,4,5,10,9,9,15,15,11,12,12,13,14,14,21,22,22,22,23,23,23,23,23,24,25,26,27,28,35,36,37,37,38,38,38,38,38,39,40,3,38
0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
55
3,4,5,10,9,9,9,15,11,12,12,13,14,21,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,22,25,26,27,28,35,36,37,37,38,39,40,22,22,23,23,23,22,22,22
1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
27
3,4,5,5,10,9,15,15,11,12,13,14,21,22,22,23,24,25,26,27,28,35,36,37,38,39,40
1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
28
3,3,3,4,5,10,9,15,11,12,13,14,14,21,22,23,24,25,26,27,28,35,36,37,38,39,40,40
0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41
3,3,3,4,5,5,10,9,15,15,15,11,11,12,13,14,21,22,24,23,23,23,23,25,26,27,35,36,37,38,38,38,39,40,28,28,28,28,28,28,23
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
40
3,4,3,4,5,10,12,12,9,9,15,15,15,11,13,14,14,21,21,21,22,22,22,24,24,26,27,35,36,23,25,37,28,38,39,40,40,40,40,40
1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
24
3,4,5,10,9,15,11,12,13,14,21,22,23,24,25,26,27,28,35,36,37,38,39,40
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36
3,3,10,5,5,3,5,4,11,12,13,21,24,25,27,28,35,36,37,9,9,15,15,15,14,22,26,23,23,38,38,40,39,39,39,39
0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1
2
3,3
0,1
27
3,3,4,5,10,9,15,11,12,13,14,21,22,23,23,24,25,26,27,28,35,36,37,38,38,39,40
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34
3,4,5,10,9,9,15,11,12,13,13,13,14,21,21,22,22,38,40,40,40,39,23,23,24,24,25,26,27,28,35,36,37,37
1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1
36
3,3,3,3,3,4,5,5,10,9,15,11,12,13,14,21,21,22,22,23,24,25,25,25,25,26,27,28,35,36,37,38,38,39,40,40
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
35
3,4,5,10,9,15,11,11,11,11,12,13,14,21,22,22,23,23,23,24,25,26,27,28,35,36,37,38,39,40,23,23,23,23,23
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
26
3,3,10,11,12,23,24,25,26,26,25,35,21,36,36,36,23,23,14,13,5,27,15,28,37,39
0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
26
3,3,4,5,10,9,15,11,12,13,14,21,22,23,23,24,25,26,27,28,35,36,37,38,39,40
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25
3,4,5,5,10,9,15,11,12,13,14,21,23,24,25,26,27,28,23,35,36,37,38,39,40
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43
3,4,5,10,9,9,9,15,15,11,12,12,13,14,21,22,22,22,22,22,22,23,23,24,25,25,26,26,26,23,27,28,35,36,36,37,38,39,39,39,39,40,40
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
36
3,3,3,4,5,5,10,9,15,11,12,12,13,13,14,21,22,23,23,23,23,23,23,24,25,25,26,27,28,35,36,37,37,38,40,39
0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
36
3,4,3,5,5,10,9,9,9,15,11,12,13,14,21,22,22,22,23,23,23,23,24,25,26,27,27,28,35,36,36,37,37,38,39,40
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
30
3,3,4,5,10,9,9,15,11,12,13,14,14,3,21,22,23,24,25,26,27,27,28,35,36,37,37,38,39,40
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33
3,4,5,5,5,5,5,10,10,9,9,11,12,13,14,15,21,23,24,25,25,26,27,28,35,36,37,38,39,40,40,40,22
1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
46
3,3,4,4,5,10,9,15,11,12,12,13,14,21,22,22,22,22,22,22,24,25,26,26,26,26,26,26,26,27,28,28,28,28,35,36,23,23,37,37,39,38,23,23,23,40
0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
14
3,4,5,10,9,9,9,15,23,23,11,12,13,14
1,1,1,1,0,1,1,1,1,1,1,1,1,1
29
3,4,5,10,9,15,11,12,12,13,14,21,22,22,22,23,24,25,25,26,27,28,35,36,37,38,39,40,22
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26
3,3,4,5,5,10,9,15,11,12,13,14,21,22,23,24,25,26,27,28,35,36,37,38,39,40
0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34
3,4,5,10,9,15,11,12,13,14,21,22,23,23,23,24,25,26,27,28,35,35,36,37,38,39,40,3,9,9,9,9,9,9
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147
3,3,4,4,4,5,5,5,5,0,6,7,7,2,2,2,8,9,9,9,9,9,10,9,15,15,11,11,11,11,12,13,14,16,16,16,16,16,18,17,17,17,19,20,20,20,20,21,22,22,22,22,23,24,26,26,26,27,25,25,28,29,32,32,32,31,33,34,35,36,36,37,37,37,37,39,40,40,34,44,46,46,42,42,42,42,42,41,43,47,47,48,48,49,50,51,51,55,53,53,53,54,54,56,56,57,58,59,61,60,60,62,62,63,63,63,63,64,67,67,67,63,67,65,65,68,69,70,70,70,70,71,71,71,72,73,30,45,75,75,76,79,80,81,82,82,81
