83
0,0,3,4,1,2,2,2,5,6,6,8,9,9,5,7,7,5,6,9,9,9,10,12,11,13,13,14,14,15,16,17,17,17,17,16,17,16,20,20,21,21,20,20,20,20,20,20,20,20,20,20,20,19,20,19,22,23,24,24,25,24,24,24,24,26,27,28,28,28,28,28,20,56,56,56,56,57,58,58,58,58,58
0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
100
0,3,3,3,4,1,2,5,5,6,6,6,7,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,10,11,12,14,14,14,14,11,13,15,15,15,16,16,17,17,17,21,22,23,24,24,24,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,29,29,29,29,26,26,26,26,27,28,28,28,56,57,58,58,58,60,59,58,58,58
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
71
0,3,4,1,2,1,4,4,0,0,0,0,5,6,6,6,7,8,9,9,9,10,10,11,11,12,14,13,14,15,16,17,18,21,19,19,19,19,22,23,24,25,25,26,26,28,27,52,55,55,55,55,55,55,55,55,55,55,55,53,53,53,53,53,54,54,57,56,59,59,60
0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1
53
