4
47,48,49,50
1,1,1,1
155
0,0,0,0,1,2,2,3,3,4,4,5,6,7,8,8,9,9,9,9,9,11,0,10,10,12,17,17,16,18,15,19,14,14,14,14,14,20,25,25,21,23,23,23,23,23,25,25,25,22,22,24,24,24,24,24,27,30,28,28,29,29,29,29,29,29,29,29,29,29,29,26,28,29,33,33,36,33,32,32,32,40,37,37,37,37,37,41,41,41,41,39,39,38,38,25,21,27,30,28,29,45,44,44,44,43,43,42,43,42,42,55,53,46,63,64,17,17,17,16,18,19,14,20,25,25,21,23,22,24,24,24,27,27,30,28,29,26,31,33,34,40,37,37,37,65,66,67,68,63,69,70,71,72,73
0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
28
33,33,33,33,37,40,41,40,40,40,42,45,44,53,63,64,63,69,70,69,69,70,71,71,71,71,72,73
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1
117
17,17,16,16,16,16,18,18,18,15,15,15,15,15,19,14,17,15,20,21,21,21,23,25,25,25,25,25,25,22,27,27,30,28,27,28,28,28,28,24,24,24,28,28,24,33,25,22,28,29,29,29,26,26,26,26,26,26,26,31,31,31,26,26,34,34,34,36,36,36,32,32,32,40,37,41,41,41,41,41,41,41,41,41,41,39,39,38,38,38,38,38,38,38,38,38,38,42,45,45,44,43,43,55,53,46,46,63,64,63,69,69,70,71,72,72,73
0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
49
17,18,15,19,14,20,25,21,21,23,23,22,27,30,28,29,26,33,34,40,40,37,39,57,57,26,48,47,49,49,49,49,49,49,49,49,49,50,0,1,2,3,3,4,5,6,7,8,9
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97
0,1,2,3,4,4,4,4,4,6,7,7,8,9,5,5,5,17,17,17,18,15,16,16,16,16,16,20,21,23,25,25,27,30,30,30,30,28,28,28,29,29,29,29,29,29,29,29,30,30,33,33,40,37,37,37,37,37,37,37,37,37,37,41,45,44,44,44,44,44,44,43,57,55,57,55,53,53,63,64,63,69,70,70,70,71,72,72,72,73,73,73,73,73,73,73,73
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
61
17,16,16,18,15,15,19,0,0,1,2,4,4,4,5,5,6,3,3,3,3,3,3,14,14,20,20,21,25,25,25,23,23,23,22,22,27,28,30,30,30,29,29,29,29,26,33,40,42,45,63,64,64,63,69,69,69,69,70,71,71
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
11
64,63,63,63,69,69,69,69,69,69,69
0,0,1,1,0,0,0,1,0,0,0
127
0,1,3,2,2,4,5,8,6,7,9,9,9,9,9,9,9,3,3,3,3,3,17,16,16,16,16,16,18,15,19,14,20,21,23,23,23,25,24,24,24,24,27,30,28,29,29,29,29,29,29,29,29,26,29,26,26,26,29,29,29,29,33,36,40,37,37,37,37,37,37,41,39,38,42,45,44,44,44,44,43,43,45,44,44,44,55,55,55,55,55,55,55,55,53,57,57,57,57,57,57,57,54,54,50,63,64,65,66,66,66,66,67,68,68,68,68,63,69,70,71,72,72,72,73,73,73
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0
3
63,69,72
1,0,0
3
38,38,38
0,0,1
130
0,1,2,3,3,4,4,4,6,9,7,7,8,17,17,16,16,18,15,19,14,20,21,21,23,25,25,22,22,22,25,24,24,24,22,27,28,30,28,30,29,26,26,26,26,26,26,26,26,29,29,29,29,33,36,36,36,32,32,40,37,37,41,41,41,41,39,41,39,38,39,38,38,45,43,44,44,44,44,57,55,53,57,57,46,46,46,46,46,46,63,64,20,21,23,25,25,25,25,27,28,30,30,33,34,40,45,37,37,66,65,63,69,69,70,71,71,72,73,73,73,73,72,72,72,72,72,73,73,73
1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
88
0,0,1,2,3,3,4,4,17,16,18,15,17,15,15,20,20,21,27,28,28,28,28,25,25,25,25,23,25,30,30,30,30,33,30,29,29,33,40,37,37,37,34,37,37,41,41,37,37,37,40,40,40,37,40,40,37,37,37,37,37,41,45,44,44,44,43,57,57,55,46,57,57,57,53,53,53,53,63,64,64,65,63,69,69,70,71,72
1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1
119
0,0,1,2,3,4,4,5,6,7,8,9,11,4,5,11,11,11,11,11,11,11,11,11,11,11,12,17,16,18,15,15,15,19,14,14,20,25,25,23,23,23,21,22,22,22,24,27,28,28,30,29,29,29,29,29,29,26,26,26,26,33,36,36,36,32,40,40,40,40,37,41,41,41,41,41,19,42,42,45,45,44,44,44,44,44,44,44,43,44,44,44,44,44,44,57,55,55,55,53,53,53,53,46,47,63,64,65,66,67,68,68,68,63,69,70,71,72,73
1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
112
17,17,18,15,16,16,16,16,16,16,16,16,16,16,16,16,16,19,14,19,20,21,21,21,21,25,25,25,25,23,27,30,28,28,33,33,33,29,29,29,29,29,40,37,37,37,41,42,45,42,44,44,44,44,44,44,57,57,55,55,55,55,53,53,53,53,53,63,64,64,17,17,16,65,19,14,20,20,25,25,25,21,23,23,22,22,22,28,33,29,29,34,67,66,66,66,67,40,40,40,40,37,37,37,63,69,70,69,71,72,73,73
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0
136
0,0,0,0,0,0,0,17,16,18,15,15,19,14,14,14,14,14,14,14,20,21,25,25,25,25,23,23,22,22,24,24,24,24,24,24,24,24,24,24,27,30,28,30,28,29,29,28,26,26,26,26,26,33,34,34,36,32,32,40,37,37,37,37,41,37,37,37,41,39,37,42,45,44,44,55,53,47,48,48,49,49,50,50,50,54,54,54,63,64,64,64,20,25,25,25,25,21,23,30,30,28,29,29,29,29,29,33,34,40,40,37,37,37,37,37,37,37,37,65,65,66,67,67,68,63,69,70,71,72,69,70,71,72,73,73
0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
79
17,16,18,15,19,14,20,25,25,25,21,23,22,24,24,27,30,28,28,29,29,29,29,29,26,26,33,33,36,36,36,32,32,32,40,40,37,41,41,39,39,39,39,39,45,44,43,55,55,57,55,55,57,57,53,55,55,55,55,53,53,53,53,53,63,64,65,66,67,68,63,69,70,71,72,73,73,73,73
1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
111
0,1,17,16,18,15,15,19,14,2,3,4,15,16,20,21,23,25,25,22,24,24,24,24,24,24,24,24,24,24,24,24,25,25,23,24,24,27,28,29,30,26,33,33,32,32,36,36,40,37,41,41,39,41,41,39,38,38,38,38,38,45,44,43,43,43,43,43,43,57,57,55,55,55,55,53,53,46,46,46,53,53,53,46,63,64,65,66,66,66,66,67,68,68,68,68,63,63,69,69,70,71,72,72,72,71,73,73,73,73,70
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
207
0,1,1,2,2,3,17,16,18,15,19,14,14,14,14,14,14,14,17,17,16,16,16,16,16,16,16,20,21,23,23,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,22,24,24,20,20,25,25,21,21,24,25,25,25,25,25,25,25,27,27,30,30,27,30,28,28,28,28,28,28,29,26,28,29,33,36,32,34,34,34,34,33,33,36,32,32,32,40,37,41,41,41,41,41,41,41,41,41,41,20,25,39,21,22,22,24,24,24,24,24,24,24,24,24,24,24,24,31,31,29,29,37,41,41,41,41,38,38,41,42,42,42,42,45,44,43,43,43,43,43,44,45,43,43,43,44,44,55,53,46,47,48,49,50,54,52,52,52,51,51,56,56,56,60,59,58,58,58,58,61,62,62,62,46,46,46,46,46,46,53,63,64,65,66,66,66,66,66,67,68,43,43,63,69,70,70,71,72,73
1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1
84
17,15,18,14,19,16,0,20,21,21,23,23,22,22,22,25,22,24,24,24,24,24,24,24,27,28,28,28,30,28,28,26,28,26,26,26,26,26,29,31,33,36,36,33,32,32,32,40,40,41,37,41,45,44,55,53,53,53,53,53,53,53,53,46,50,47,48,49,60,52,54,54,58,63,64,65,66,63,69,70,71,72,73,73
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
29
